"Date","Industry","Value"
2013-03-01,"Food and beverage",2.9049
2013-04-01,"Food and beverage",2.9101
2013-05-01,"Food and beverage",2.9167
2013-06-01,"Food and beverage",2.9218
2013-07-01,"Food and beverage",2.9272
2013-08-01,"Food and beverage",2.943
2013-09-01,"Food and beverage",2.9477
2013-10-01,"Food and beverage",2.9563
2013-11-01,"Food and beverage",2.9572
2013-12-01,"Food and beverage",2.971
2014-01-01,"Food and beverage",2.9648
2014-02-01,"Food and beverage",2.9721
2014-03-01,"Food and beverage",2.9786
2014-04-01,"Food and beverage",2.9942
2014-05-01,"Food and beverage",2.993
2014-06-01,"Food and beverage",3.0001
2014-07-01,"Food and beverage",3.0066
2014-08-01,"Food and beverage",2.9957
2014-09-01,"Food and beverage",3.0199
2014-10-01,"Food and beverage",3.0318
2014-11-01,"Food and beverage",3.0422
2014-12-01,"Food and beverage",3.0497
2015-01-01,"Food and beverage",3.0557
2015-02-01,"Food and beverage",3.0566
2015-03-01,"Food and beverage",3.058
2015-04-01,"Food and beverage",3.0608
2015-05-01,"Food and beverage",3.0624
2015-06-01,"Food and beverage",3.0657
2015-07-01,"Food and beverage",3.0676
2015-08-01,"Food and beverage",3.0657
2015-09-01,"Food and beverage",3.0675
2015-10-01,"Food and beverage",3.0648
2015-11-01,"Food and beverage",3.0638
2015-12-01,"Food and beverage",3.0597
2016-01-01,"Food and beverage",3.0612
2016-02-01,"Food and beverage",3.0809
2016-03-01,"Food and beverage",3.0828
2016-04-01,"Food and beverage",3.0838
2016-05-01,"Food and beverage",3.0857
2016-06-01,"Food and beverage",3.0912
2016-07-01,"Food and beverage",3.0905
2016-08-01,"Food and beverage",3.0947
2016-09-01,"Food and beverage",3.0962
2016-10-01,"Food and beverage",3.0974
2016-11-01,"Food and beverage",3.1002
2016-12-01,"Food and beverage",3.097
2017-01-01,"Food and beverage",3.0987
2017-02-01,"Food and beverage",3.0966
2017-03-01,"Food and beverage",3.0971
2017-04-01,"Food and beverage",3.0964
1990-01-01,"Health and personal care",0.7893
1990-02-01,"Health and personal care",0.7913
1990-03-01,"Health and personal care",0.7936
1990-04-01,"Health and personal care",0.7938
1990-05-01,"Health and personal care",0.7933
1990-06-01,"Health and personal care",0.7915
1990-07-01,"Health and personal care",0.7905
1990-08-01,"Health and personal care",0.7899
1990-09-01,"Health and personal care",0.7907
1990-10-01,"Health and personal care",0.7931
1990-11-01,"Health and personal care",0.7948
1990-12-01,"Health and personal care",0.7919
1991-01-01,"Health and personal care",0.7897
1991-02-01,"Health and personal care",0.7863
1991-03-01,"Health and personal care",0.7879
1991-04-01,"Health and personal care",0.7876
1991-05-01,"Health and personal care",0.7888
1991-06-01,"Health and personal care",0.7899
1991-07-01,"Health and personal care",0.7883
1991-08-01,"Health and personal care",0.7888
1991-09-01,"Health and personal care",0.7899
1991-10-01,"Health and personal care",0.7887
1991-11-01,"Health and personal care",0.7878
1991-12-01,"Health and personal care",0.7874
1992-01-01,"Health and personal care",0.7867
1992-02-01,"Health and personal care",0.7871
1992-03-01,"Health and personal care",0.7869
1992-04-01,"Health and personal care",0.7843
1992-05-01,"Health and personal care",0.7831
1992-06-01,"Health and personal care",0.7816
1992-07-01,"Health and personal care",0.7797
1992-08-01,"Health and personal care",0.7779
1992-09-01,"Health and personal care",0.7749
1992-10-01,"Health and personal care",0.7737
1992-11-01,"Health and personal care",0.7733
1992-12-01,"Health and personal care",0.772
1993-01-01,"Health and personal care",0.7729
1993-02-01,"Health and personal care",0.7729
1993-03-01,"Health and personal care",0.7716
1993-04-01,"Health and personal care",0.7738
1993-05-01,"Health and personal care",0.7768
1993-06-01,"Health and personal care",0.7757
1993-07-01,"Health and personal care",0.7786
1993-08-01,"Health and personal care",0.7805
1993-09-01,"Health and personal care",0.7821
1993-10-01,"Health and personal care",0.7824
1993-11-01,"Health and personal care",0.7863
1993-12-01,"Health and personal care",0.7899
1994-01-01,"Health and personal care",0.7914
1994-02-01,"Health and personal care",0.7917
1994-03-01,"Health and personal care",0.792
1994-04-01,"Health and personal care",0.7943
1994-05-01,"Health and personal care",0.7941
1994-06-01,"Health and personal care",0.7958
1994-07-01,"Health and personal care",0.7993
1994-08-01,"Health and personal care",0.7989
1994-09-01,"Health and personal care",0.7987
1994-10-01,"Health and personal care",0.8013
1994-11-01,"Health and personal care",0.8036
1994-12-01,"Health and personal care",0.8046
1995-01-01,"Health and personal care",0.8057
1995-02-01,"Health and personal care",0.8073
1995-03-01,"Health and personal care",0.81
1995-04-01,"Health and personal care",0.8116
1995-05-01,"Health and personal care",0.8112
1995-06-01,"Health and personal care",0.8118
1995-07-01,"Health and personal care",0.8124
1995-08-01,"Health and personal care",0.8126
1995-09-01,"Health and personal care",0.8148
1995-10-01,"Health and personal care",0.814
1995-11-01,"Health and personal care",0.8168
1995-12-01,"Health and personal care",0.8139
1996-01-01,"Health and personal care",0.8147
1996-02-01,"Health and personal care",0.8164
1996-03-01,"Health and personal care",0.817
1996-04-01,"Health and personal care",0.8202
1996-05-01,"Health and personal care",0.8237
1996-06-01,"Health and personal care",0.8258
1996-07-01,"Health and personal care",0.8266
1996-08-01,"Health and personal care",0.8292
1996-09-01,"Health and personal care",0.8328
1996-10-01,"Health and personal care",0.8347
1996-11-01,"Health and personal care",0.836
1996-12-01,"Health and personal care",0.8391
1997-01-01,"Health and personal care",0.8414
1997-02-01,"Health and personal care",0.8432
1997-03-01,"Health and personal care",0.8464
1997-04-01,"Health and personal care",0.8479
1997-05-01,"Health and personal care",0.8502
1997-06-01,"Health and personal care",0.8509
1997-07-01,"Health and personal care",0.8539
1997-08-01,"Health and personal care",0.8554
1997-09-01,"Health and personal care",0.8572
1997-10-01,"Health and personal care",0.8605
1997-11-01,"Health and personal care",0.8627
1997-12-01,"Health and personal care",0.8675
1998-01-01,"Health and personal care",0.8695
1998-02-01,"Health and personal care",0.8714
1998-03-01,"Health and personal care",0.8738
1998-04-01,"Health and personal care",0.873
1998-05-01,"Health and personal care",0.8789
1998-06-01,"Health and personal care",0.8757
1998-07-01,"Health and personal care",0.8757
1998-08-01,"Health and personal care",0.8774
1998-09-01,"Health and personal care",0.8753
1998-10-01,"Health and personal care",0.8773
1998-11-01,"Health and personal care",0.8808
1998-12-01,"Health and personal care",0.8806
1999-01-01,"Health and personal care",0.8835
1999-02-01,"Health and personal care",0.8878
1999-03-01,"Health and personal care",0.89
1999-04-01,"Health and personal care",0.894
1999-05-01,"Health and personal care",0.8944
1999-06-01,"Health and personal care",0.8976
1999-07-01,"Health and personal care",0.8995
1999-08-01,"Health and personal care",0.8988
1999-09-01,"Health and personal care",0.9052
1999-10-01,"Health and personal care",0.91
1999-11-01,"Health and personal care",0.9094
1999-12-01,"Health and personal care",0.9091
2000-01-01,"Health and personal care",0.913
2000-02-01,"Health and personal care",0.9114
2000-03-01,"Health and personal care",0.9133
2000-04-01,"Health and personal care",0.9176
2000-05-01,"Health and personal care",0.92
2000-06-01,"Health and personal care",0.9261
2000-07-01,"Health and personal care",0.9318
2000-08-01,"Health and personal care",0.9337
2000-09-01,"Health and personal care",0.9363
2000-10-01,"Health and personal care",0.9403
2000-11-01,"Health and personal care",0.9411
2000-12-01,"Health and personal care",0.9472
2001-01-01,"Health and personal care",0.9474
2001-02-01,"Health and personal care",0.95
2001-03-01,"Health and personal care",0.9533
2001-04-01,"Health and personal care",0.9513
2001-05-01,"Health and personal care",0.9531
2001-06-01,"Health and personal care",0.9528
2001-07-01,"Health and personal care",0.9505
2001-08-01,"Health and personal care",0.9546
2001-09-01,"Health and personal care",0.9541
2001-10-01,"Health and personal care",0.9513
2001-11-01,"Health and personal care",0.953
2001-12-01,"Health and personal care",0.9464
2002-01-01,"Health and personal care",0.9464
2002-02-01,"Health and personal care",0.9452
2002-03-01,"Health and personal care",0.9411
2002-04-01,"Health and personal care",0.939
2002-05-01,"Health and personal care",0.9392
2002-06-01,"Health and personal care",0.9379
2002-07-01,"Health and personal care",0.9408
2002-08-01,"Health and personal care",0.9391
2002-09-01,"Health and personal care",0.9381
2002-10-01,"Health and personal care",0.9355
2002-11-01,"Health and personal care",0.934
2002-12-01,"Health and personal care",0.9345
2003-01-01,"Health and personal care",0.9364
2003-02-01,"Health and personal care",0.9373
2003-03-01,"Health and personal care",0.9368
2003-04-01,"Health and personal care",0.9391
2003-05-01,"Health and personal care",0.9386
2003-06-01,"Health and personal care",0.9389
2003-07-01,"Health and personal care",0.9377
2003-08-01,"Health and personal care",0.9342
2003-09-01,"Health and personal care",0.9344
2003-10-01,"Health and personal care",0.9398
2003-11-01,"Health and personal care",0.9401
2003-12-01,"Health and personal care",0.9419
2004-01-01,"Health and personal care",0.942
2004-02-01,"Health and personal care",0.94
2004-03-01,"Health and personal care",0.942
2004-04-01,"Health and personal care",0.9395
2004-05-01,"Health and personal care",0.9389
2004-06-01,"Health and personal care",0.94
2004-07-01,"Health and personal care",0.9414
2004-08-01,"Health and personal care",0.9405
2004-09-01,"Health and personal care",0.9434
2004-10-01,"Health and personal care",0.9425
2004-11-01,"Health and personal care",0.94
2004-12-01,"Health and personal care",0.9446
2005-01-01,"Health and personal care",0.9435
2005-02-01,"Health and personal care",0.949
2005-03-01,"Health and personal care",0.9466
2005-04-01,"Health and personal care",0.952
2005-05-01,"Health and personal care",0.9542
2005-06-01,"Health and personal care",0.9548
2005-07-01,"Health and personal care",0.9544
2005-08-01,"Health and personal care",0.9586
2005-09-01,"Health and personal care",0.9516
2005-10-01,"Health and personal care",0.9587
2005-11-01,"Health and personal care",0.9592
2005-12-01,"Health and personal care",0.9622
2006-01-01,"Health and personal care",0.9554
2006-02-01,"Health and personal care",0.9539
2006-03-01,"Health and personal care",0.9563
2006-04-01,"Health and personal care",0.9537
2006-05-01,"Health and personal care",0.9582
2006-06-01,"Health and personal care",0.9588
2006-07-01,"Health and personal care",0.9617
2006-08-01,"Health and personal care",0.9636
2006-09-01,"Health and personal care",0.967
2006-10-01,"Health and personal care",0.968
2006-11-01,"Health and personal care",0.9728
2006-12-01,"Health and personal care",0.9711
2007-01-01,"Health and personal care",0.9793
2007-02-01,"Health and personal care",0.984
2007-03-01,"Health and personal care",0.9854
2007-04-01,"Health and personal care",0.99
2007-05-01,"Health and personal care",0.9895
2007-06-01,"Health and personal care",0.9919
2007-07-01,"Health and personal care",0.9903
2007-08-01,"Health and personal care",0.9975
2007-09-01,"Health and personal care",0.9988
2007-10-01,"Health and personal care",1.0012
2007-11-01,"Health and personal care",1.0065
2007-12-01,"Health and personal care",1.009
2008-01-01,"Health and personal care",1.0136
2008-02-01,"Health and personal care",1.0094
2008-03-01,"Health and personal care",1.0097
2008-04-01,"Health and personal care",1.0078
2008-05-01,"Health and personal care",1.0063
2008-06-01,"Health and personal care",1.0035
2008-07-01,"Health and personal care",1.0045
2008-08-01,"Health and personal care",1.0004
2008-09-01,"Health and personal care",0.9998
2008-10-01,"Health and personal care",0.9957
2008-11-01,"Health and personal care",0.9924
2008-12-01,"Health and personal care",0.9926
2009-01-01,"Health and personal care",0.9854
2009-02-01,"Health and personal care",0.9874
2009-03-01,"Health and personal care",0.9878
2009-04-01,"Health and personal care",0.987
2009-05-01,"Health and personal care",0.987
2009-06-01,"Health and personal care",0.9884
2009-07-01,"Health and personal care",0.9861
2009-08-01,"Health and personal care",0.9857
2009-09-01,"Health and personal care",0.982
2009-10-01,"Health and personal care",0.9832
2009-11-01,"Health and personal care",0.982
2009-12-01,"Health and personal care",0.9827
2010-01-01,"Health and personal care",0.9855
2010-02-01,"Health and personal care",0.9812
2010-03-01,"Health and personal care",0.9803
2010-04-01,"Health and personal care",0.9802
2010-05-01,"Health and personal care",0.9828
2010-06-01,"Health and personal care",0.983
2010-07-01,"Health and personal care",0.9799
2010-08-01,"Health and personal care",0.9782
2010-09-01,"Health and personal care",0.9781
2010-10-01,"Health and personal care",0.9786
2010-11-01,"Health and personal care",0.9787
2010-12-01,"Health and personal care",0.9762
2011-01-01,"Health and personal care",0.9753
2011-02-01,"Health and personal care",0.9756
2011-03-01,"Health and personal care",0.9748
2011-04-01,"Health and personal care",0.978
2011-05-01,"Health and personal care",0.9801
2011-06-01,"Health and personal care",0.9796
2011-07-01,"Health and personal care",0.9839
